X	         Y      	Time	Street	        Offense	Date     	Tract
1363792.96	409860.9435	33656	5800 FORBES AV	ROBBERY	2/22/1992	140800
1347150.809	409982.8326	33656	1700 TUSTIN ST	ROBBERY	2/22/1992	10300
1355182.485	410111.9983	33656	400 ATWOOD ST	ROBBERY	2/22/1992	40600
1346111.007	410628.6278	33656	1400 FIFTH AV	ROBBERY	2/22/1992	10300
1353211.132	410914.5314	33656	3459 FIFTH AV	ROBBERY	2/22/1992	40200
1348721.373	411897.0865	33656	2174 ELMORE SQ	AGGRAVATED ASSAULT	2/22/1992	51100
1348721.373	411897.0865	33656	2174 ELMORE SQ	ROBBERY	2/22/1992	51100
1356645.049	412671.3154	33656	415 S CRAIG ST	ROBBERY	2/22/1992	40400
1372335.643	415567.6936	33656	7514 FORMOSA WY	ROBBERY	2/22/1992	130300
1377340.625	415570.3563	33656	2100 PARK HILL DR	AGGRAVATED ASSAULT	2/22/1992	130600
1342305.544	415725.6459	33656	419 LOCKHART ST	RAPE	2/22/1992	230400
1373988.269	415951.3009	33656	7800 FRANKSTOWN AV	ROBBERY	2/22/1992	130400
1338980.886	417569.4236	33656	527 JACKSONIA ST	AGGRAVATED ASSAULT	2/22/1992	250300
1342510.63	419759.7716	33656	1800 HOWARD ST	ROBBERY	2/22/1992	250900
1338938.622	420707.7487	33656	2246 WILSON AV	AGGRAVATED ASSAULT	2/22/1992	261400
1354057.142	422742.6945	33656	200 FORTY-SIXTH ST	ROBBERY	2/22/1992	90200
1343527.545	405243.3958	33657	729 EUREKA ST	AGGRAVATED ASSAULT	2/23/1992	180300
1346111.007	410628.6278	33657	1400 FIFTH AV	ROBBERY	2/23/1992	10300
1371876.56	416654.1643	33657	7300 FRANKSTOWN AV	AGGRAVATED ASSAULT	2/23/1992	130300
1338967.389	417981.981	33657	507 ARMANDALE ST	RAPE	2/23/1992	250300
1360719.377	420720.8495	33657	5400 HILLCREST ST	AGGRAVATED ASSAULT	2/23/1992	111400
1342122.798	424140.1377	33657	300 PENFORT ST	ROBBERY	2/23/1992	260900
1358823.17	396463.4764	33658	2 GLENWOOD AV	AGGRAVATED ASSAULT	2/24/1992	151500
1348629.26	406868.2137	33658	2022 E CARSON ST	ROBBERY	2/24/1992	170200
1348178.263	407551.7036	33658	1900 WHARTON ST	ROBBERY	2/24/1992	170200
1339399.189	408650.924	33658	126 KEARSARGE ST	ROBBERY	2/24/1992	190300
1333102.877	412337.8968	33658	110 STEUBEN ST	ROBBERY	2/24/1992	201900
1371580.957	415666.3313	33658	600 STERRETT ST	ROBBERY	2/24/1992	130300
1372783.245	417213.325	33658	7400 MONTICELLO ST	AGGRAVATED ASSAULT	2/24/1992	130200
1360546.561	418540.5109	33658	5600 FRIENDSHIP AV	ROBBERY	2/24/1992	80700
1356234.547	419028.9799	33658	4607 LIBERTY AV	ROBBERY	2/24/1992	90300
1361750.407	419436.3373	33658	117 N NEGLEY AV	ROBBERY	2/24/1992	111400
1342195.289	424945.868	33658	533 MT. PLEASANT RD	ROBBERY	2/24/1992	260900
1344963.232	396619.0173	33659	1500 BROWNSVILLE RD	ROBBERY	2/25/1992	290100
1335137.832	400959.1565	33659	1530 BEECHVIEW AV	ROBBERY	2/25/1992	191600
1341543.662	404294.6825	33659	300 E WARRINGTON AV	ROBBERY	2/25/1992	180900
1355780.866	415130.0429	33659	4600 CENTRE AV	ROBBERY	2/25/1992	50700
1321008.621	415300.5574	33659	422 VILLAGE RD	RAPE	2/25/1992	280800
1370783.988	415918.6975	33659	7153 HAMILTON AV	ROBBERY	2/25/1992	130300
1340562.248	417004.5744	33659	1200 FEDERAL ST	AGGRAVATED ASSAULT	2/25/1992	220600
1371383.192	417103.6685	33659	7200 IDLEWILD ST	ROBBERY	2/25/1992	130200
1358396.452	419830.3985	33659	5100 PENN AV	ROBBERY	2/25/1992	80900
1342833.038	390087.9284	33660	2648 E SAW MILL RUN BL	ROBBERY	2/26/1992	320700
1349949.104	407911.5426	33660	1 S TWENTY-THIRD ST	ROBBERY	2/26/1992	160900
1349024.558	408160.8121	33660	2 S TWENTY-FIRST ST	ROBBERY	2/26/1992	170200
1347567.356	409823.0585	33660	1812 LOCUST ST	RAPE	2/26/1992	10300
1373761.365	413784.9999	33660	500 ROSEDALE ST	AGGRAVATED ASSAULT	2/26/1992	130400
1359559.409	416511.5148	33660	5430 CENTRE AV	ROBBERY	2/26/1992	70900
1339062.417	417397.2148	33660	500 SAMPSONIA ST	ROBBERY	2/26/1992	250300
1363806.107	409169.7229	33661	5800 BARTLETT ST	RAPE	2/27/1992	140800
1335070.865	418201.0388	33661	1333 ADAMS ST	RAPE	2/27/1992	210700
1364708.305	419819.2043	33661	6200 EAST LIBERTY BL	ROBBERY	2/27/1992	111500
1341871.256	423309.8381	33661	100 ESSEN ST	ROBBERY	2/27/1992	262000
1348656.471	399538.5342	33662	100 BONIFAY ST	ROBBERY	2/28/1992	160600
1346900.725	410755.4226	33662	1614 COLWELL ST	ROBBERY	2/28/1992	30500
1343291.696	411014.3599	33662	500 GRANT ST	ROBBERY	2/28/1992	20100
1351939.839	411067.3217	33662	3200 TERRACE ST	ROBBERY	2/28/1992	40200
1342302.001	411545.6176	33662	500 WOOD ST	ROBBERY	2/28/1992	20100
1362551.383	417027.9661	33662	300 SPAHR ST	ROBBERY	2/28/1992	70500
1351787.736	418835.1883	33662	3349 LIBERTY AV	ROBBERY	2/28/1992	60300
1356450.533	419997.2584	33662	4624 CARROLL ST	AGGRAVATED ASSAULT	2/28/1992	90300
1369397.089	420751.7672	33662	1204 PAULSON AV	RAPE	2/28/1992	120300
1359994.41	421607.022	33662	5312 CORNWALL ST	AGGRAVATED ASSAULT	2/28/1992	101600
1345150.271	397183.7013	33663	1404 AMANDA AV	AGGRAVATED ASSAULT	2/29/1992	290200
1343417.701	403079.7298	33663	400 ORCHARD PL	ROBBERY	2/29/1992	300100
1362033.392	403877.1329	33663	4321 MURRAY AV	ROBBERY	2/29/1992	151700
1352038.112	405221.1445	33663	2900 SARAH ST	ROBBERY	2/29/1992	160900
1354371.835	407836.871	33663	3500 FRAZIER ST	AGGRAVATED ASSAULT	2/29/1992	40900
1356645.049	412671.3154	33663	415 S CRAIG ST	ROBBERY	2/29/1992	40400
1342188.442	412879.5252	33663	100 SEVENTH ST	ROBBERY	2/29/1992	20100
1358338.983	413755.4026	33663	825 MOREWOOD AV	ROBBERY	2/29/1992	70900
1366084.678	419742.7201	33663	414 LARIMER AV	ROBBERY	2/29/1992	120800
1357727.875	419975.8513	33663	100 S MILLVALE AV	ROBBERY	2/29/1992	80900
1364063.871	422786.8686	33663	1000 N ST CLAIR ST	ROBBERY	2/29/1992	110200
1342431.338	425318.7211	33663	1460 CHICAGO ST	AGGRAVATED ASSAULT	2/29/1992	260900
1331131.395	427696.7749	33663	3853 CALIFORNIA AV	AGGRAVATED ASSAULT	2/29/1992	270100
1350361.554	399999.4498	33664	1073 FISHER ST	ROBBERY	3/1/1992	160600
1348629.26	406868.2137	33664	2022 E CARSON ST	ROBBERY	3/1/1992	170200
1353123.238	408834.687	33664	3200 KENNETT SQ	ROBBERY	3/1/1992	40900
1364285.387	411226.0513	33664	5858 NORTHUMBERLAND ST	ROBBERY	3/1/1992	140300
1345395.531	411732.4254	33664	300 AUDITORIUM PL	ROBBERY	3/1/1992	20100
1367574.555	419065.5958	33664	549 LOWELL ST	RAPE	3/1/1992	120400
1334930.522	422172.7276	33664	1200 WOODLAND AV	ROBBERY	3/1/1992	271500
1361954.732	422329.8285	33664	5421 BAYWOOD ST	AGGRAVATED ASSAULT	3/1/1992	111300
1363275.289	422334.0322	33664	826 PORTLAND ST	AGGRAVATED ASSAULT	3/1/1992	110200
1354082.526	422765.528	33664	4600 BUTLER ST	ROBBERY	3/1/1992	90200
1345915.827	392509.4249	33665	2300 BROWNSVILLE RD	AGGRAVATED ASSAULT	3/2/1992	290400
1335318.783	395304.2366	33665	500 BROOKLINE BL	ROBBERY	3/2/1992	191800
1344436.854	404475.4265	33665	900 E WARRINGTON AV	ROBBERY	3/2/1992	180300
1348616.615	410385.2269	33665	2001 FIFTH AV	ROBBERY	3/2/1992	30500
1347162.702	410492.7309	33665	1700 FIFTH AV	ROBBERY	3/2/1992	10300
1356593.374	412894.1983	33665	305 S CRAIG ST	ROBBERY	3/2/1992	40400
1356441.755	414542.6579	33665	4629 BAYARD ST	ROBBERY	3/2/1992	50700
1348324.457	411822.1278	33666	2025 BENTLEY DR	ROBBERY	3/3/1992	51100
1371817.116	416117.5876	33666	7316 FLEURY WY	AGGRAVATED ASSAULT	3/3/1992	130300
1337504.142	418374.8747	33666	825 CALIFORNIA AV	AGGRAVATED ASSAULT	3/3/1992	250700
1361704.546	418719.5535	33666	200 AMBER ST	AGGRAVATED ASSAULT	3/3/1992	111500
1366084.678	419742.7201	33666	414 LARIMER AV	ROBBERY	3/3/1992	120800
1340316.424	408258.3604	33667	121 GRANDVIEW AV	AGGRAVATED ASSAULT	3/4/1992	191400
1353813.601	410956.4749	33667	3530 FORBES AV	ROBBERY	3/4/1992	40500
1348208.252	411476.0451	33667	2071 BENTLEY DR	ROBBERY	3/4/1992	30500
1348193.212	411554.3815	33667	2063 BENTLEY DR	ROBBERY	3/4/1992	30500
1369160.785	414207.8477	33667	7100 PENN AV	AGGRAVATED ASSAULT	3/4/1992	140600
1356441.755	414542.6579	33667	4629 BAYARD ST	AGGRAVATED ASSAULT	3/4/1992	50700
1356441.755	414542.6579	33667	4629 BAYARD ST	RAPE	3/4/1992	50700
1336673.924	417191.4663	33667	1030 LIVERPOOL ST	ROBBERY	3/4/1992	210700
1372236.53	421076.465	33667	1533 WESTMORELAND AV	RAPE	3/4/1992	120200
1362102.104	421151.3927	33667	5536 COLUMBO ST	ROBBERY	3/4/1992	111400
1344974.294	400862.4489	33668	500 BROWNSVILLE RD	ROBBERY	3/5/1992	300100
1347139.865	407433.1956	33668	1600 MURIEL ST	ROBBERY	3/5/1992	170200
1355437.14	410437.1364	33668	3812 BATES ST	ROBBERY	3/5/1992	40600
1354491.793	411612.023	33668	3903 FORBES AV	ROBBERY	3/5/1992	40300
1348734.301	411911.5587	33668	2100 ELMORE SQ	ROBBERY	3/5/1992	51100
1343728.002	412548.6433	33668	1000 LIBERTY AV	ROBBERY	3/5/1992	20100
1364003.761	416541.9281	33668	401 SHADY AV	ROBBERY	3/5/1992	70800
1336666.386	417380.8054	33668	1020 DECATUR ST	AGGRAVATED ASSAULT	3/5/1992	210700
1363338.063	418541.8842	33668	6000 PENN AV	AGGRAVATED ASSAULT	3/5/1992	111500
1353211.132	410914.5314	33669	3459 FIFTH AV	ROBBERY	3/6/1992	40200
1341606.899	411853.521	33669	111 FIFTH AV	ROBBERY	3/6/1992	20100
1342212.191	415325.4881	33669	318 CEDAR AV	ROBBERY	3/6/1992	230400
1378699.991	415556.2477	33669	2282 WILNER DR	ROBBERY	3/6/1992	130600
1372124.162	417402.296	33669	1200 STERRETT ST	ROBBERY	3/6/1992	130200
1363840.763	418748.177	33669	6100 BROAD ST	ROBBERY	3/6/1992	111500
1336418.723	402064.544	33670	1000 ROCKLAND AV	ROBBERY	3/7/1992	191600
1340414.472	408231.9935	33670	100 GRANDVIEW AV	AGGRAVATED ASSAULT	3/7/1992	190300
1347675.822	410464.9215	33670	100 DINWIDDIE ST	ROBBERY	3/7/1992	30500
1353708.051	411315.4463	33670	100 MEYRAN AV	AGGRAVATED ASSAULT	3/7/1992	40500
1348729.992	411906.7347	33670	2124 ELMORE SQ	ROBBERY	3/7/1992	51100
1347858.485	412376.921	33670	2000 CENTRE AV	ROBBERY	3/7/1992	30500
1370951.165	415372.396	33670	7230 SUSQUEHANNA ST	ROBBERY	3/7/1992	130300
1360775.412	416898.8947	33670	500 S NEGLEY AV	RAPE	3/7/1992	70900
1340758.072	417365.7931	33670	100 PARKHURST ST	ROBBERY	3/7/1992	220600
1370550.305	418726.9862	33670	7023 MT. VERNON ST	ROBBERY	3/7/1992	130100
1359322.138	420317.0201	33670	5200 JORDAN WY	ROBBERY	3/7/1992	101700
1357867.861	420594.9397	33670	300 S MILLVALE AV	ROBBERY	3/7/1992	101700
1335144.621	400818.2392	33671	1554 BEECHVIEW AV	ROBBERY	3/8/1992	191600
1344033.112	404488.5876	33671	800 E WARRINGTON AV	ROBBERY	3/8/1992	180300
1346432.923	407053.794	33671	1317 E CARSON ST	ROBBERY	3/8/1992	170200
1345670.511	412839.618	33671	51 CRAWFORD ST	ROBBERY	3/8/1992	30500
1357011.082	415977.646	33671	911 S MILLVALE AV	AGGRAVATED ASSAULT	3/8/1992	80400
1334755.585	418172.4578	33671	1400 ADAMS ST	AGGRAVATED ASSAULT	3/8/1992	210700
1357049.25	418429.9175	33671	4779 LIBERTY AV	ROBBERY	3/8/1992	80900
1357049.25	418429.9175	33671	4779 LIBERTY AV	ROBBERY	3/8/1992	80900
1361764.282	419370.1139	33671	100 N NEGLEY AV	AGGRAVATED ASSAULT	3/8/1992	111500
1356279.219	419505.8457	33671	4600 ROSINA WY	ROBBERY	3/8/1992	90300
1359688.823	420088.8006	33671	5300 BROAD ST	ROBBERY	3/8/1992	101700
1332801.837	423909.9952	33671	3200 RICHARDSON AV	AGGRAVATED ASSAULT	3/8/1992	270300
1355693.354	408831.7642	33672	3408 PARKVIEW AV	RAPE	3/9/1992	40600
1347183.24	410164.2203	33672	1700 FORBES AV	ROBBERY	3/9/1992	10300
1341271.506	411733.6106	33672	500 LIBERTY AV	ROBBERY	3/9/1992	20100
1370925.274	415843.215	33672	7200 HAMILTON AV	ROBBERY	3/9/1992	130300
1371876.56	416654.1643	33672	7300 FRANKSTOWN AV	ROBBERY	3/9/1992	130300
1340601.423	417080.5173	33672	1210 FEDERAL ST	ROBBERY	3/9/1992	220600
1334669.253	420082.5982	33672	1299 MARSHALL AV	ROBBERY	3/9/1992	270400
1342949.272	404335.7036	33673	123 BELTZHOOVER AV	ROBBERY	3/10/1992	180300
1348176.524	412807.903	33673	2100 WYLIE AV	ROBBERY	3/10/1992	50100
1342213.056	412880.8294	33673	700 FORT DUQUESNE BL	ROBBERY	3/10/1992	20100
1370438.111	413993.1432	33673	7300 MEADE ST	AGGRAVATED ASSAULT	3/10/1992	140500
1372215.815	415431.2705	33673	600 COLLIER ST	AGGRAVATED ASSAULT	3/10/1992	130300
1371462.871	420947.0317	33673	1500 LINCOLN AV	ROBBERY	3/10/1992	120200
1351580.654	410462.7759	33674	170 BURROWS ST	RAPE	3/11/1992	40200
1351897.789	411228.7384	33674	215 ROBINSON ST	ROBBERY	3/11/1992	40200
1342464.001	411826.9177	33674	550 WOOD ST	ROBBERY	3/11/1992	20100
1344196.165	412694.0024	33674	1100 LIBERTY AV	ROBBERY	3/11/1992	20100
1376612.212	414725.2995	33674	600 TOKAY ST	ROBBERY	3/11/1992	130600
1340606.71	414947.3058	33674	1 S COMMONS ST	ROBBERY	3/11/1992	220400
1371605.997	415786.0989	33674	7300 FORMOSA WY	ROBBERY	3/11/1992	130300
1342117.647	416193.4859	33674	410 E OHIO ST	ROBBERY	3/11/1992	230400
1342246.145	416491.7471	33674	500 FORELAND ST	ROBBERY	3/11/1992	230400
1367714.056	416954.745	33674	6900 FIFTH AV	ROBBERY	3/11/1992	120700
1370937.399	417829.7063	33674	1100 N LANG AV	AGGRAVATED ASSAULT	3/11/1992	130200
1358162.451	420402.7788	33674	5000 BROAD ST	AGGRAVATED ASSAULT	3/11/1992	101700
1367439.773	420513.7268	33674	10 ORPHAN ST	ROBBERY	3/11/1992	120400
1340142.876	422129.2752	33674	2537 PERRYSVILLE AV	ROBBERY	3/11/1992	261400
1342073.716	425751.5709	33674	437 MT. PLEASANT RD	AGGRAVATED ASSAULT	3/11/1992	260900
1338156.587	404479.999	33675	625 CHESS ST	ROBBERY	3/12/1992	191500
1350882.838	412083.2068	33675	366 BURROWS ST	ROBBERY	3/12/1992	51000
1370385.225	416217.9116	33675	7100 FORMOSA WY	RAPE	3/12/1992	130300
1371294.453	416886.3629	33675	7200 FRANKSTOWN AV	ROBBERY	3/12/1992	130300
1334424.563	400582.4751	33676	1300 HAMPSHIRE AV	ROBBERY	3/13/1992	191600
1351189.036	410431.8965	33676	218 BURROWS ST	ROBBERY	3/13/1992	40200
1353782.783	410948.5296	33676	200 SEMPLE ST	ROBBERY	3/13/1992	40500
1347416.009	411200.8086	33676	178 REED ROBERTS CT	AGGRAVATED ASSAULT	3/13/1992	30500
1341597.197	412760.4712	33676	100 SIXTH ST	ROBBERY	3/13/1992	20100
1331108.399	412908.1915	33676	1000 CHARTIERS AV	ROBBERY	3/13/1992	202000
1363678.676	407856.6637	33677	5800 PHILLIPS AV	ROBBERY	3/14/1992	140800
1360746.462	409807.1538	33677	5300 DARLINGTON RD	ROBBERY	3/14/1992	141300
1351341.718	410356.3329	33677	200 BURROWS ST	ROBBERY	3/14/1992	40200
1346475.842	410535.3245	33677	1500 FIFTH AV	ROBBERY	3/14/1992	10300
1354162.949	411676.0799	33677	3800 FIFTH AV	ROBBERY	3/14/1992	40500
1361146.345	413901.0371	33677	5500 FIFTH AV	ROBBERY	3/14/1992	140200
1359509.847	416491.3341	33677	5400 CENTRE AV	ROBBERY	3/14/1992	70900
1361196.616	418663.3537	33677	214 STRATFORD AV	RAPE	3/14/1992	80700
1366850.525	419388.7691	33677	158 STOEBNER WY	RAPE	3/14/1992	120400
1355716.623	420300.9066	33677	4500 FRIENDSHIP AV	ROBBERY	3/14/1992	90300
1362038.223	423678.0424	33677	5400 WELLESLEY AV	ROBBERY	3/14/1992	101400
1342122.798	424140.1377	33677	300 PENFORT ST	ROBBERY	3/14/1992	260900
1363563.3	409889.0909	33678	5700 FORBES AV	ROBBERY	3/15/1992	141300
1359470.256	413550.1476	33678	5151 FIFTH AV	ROBBERY	3/15/1992	70300
1349529.017	414593.6465	33678	2400 BEDFORD AV	ROBBERY	3/15/1992	50100
1360804.931	414711.7967	33678	5500 WALNUT ST	ROBBERY	3/15/1992	70300
1378479.962	416102.1155	33678	2360 BRACEY DR	AGGRAVATED ASSAULT	3/15/1992	130600
1370092.456	416561.2036	33678	7049 KELLY ST	ROBBERY	3/15/1992	130300
